yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
40002022,4000,2022,GA1130000,GA1130000,,N,N,,I,PIERCE,PIERCE CO SO BLACKSHEAR,Pierce,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,15954,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,25,15,40,1,16,17,1.6,3.6,2018-01-01,2018-06-01,2018-06-01,2019-06-01,2019-06-01,2019-06-01,N,PIERCE,Not Specified,Y,Y,Y
40012022,4001,2022,GA1130100,GA1130100,,N,N,,I,BLACKSHEAR,BLACKSHEAR PD,Blackshear,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,3572,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,14,1,15,2,2,4,4.5,5.3,2018-01-01,2019-10-01,2019-10-01,2020-08-01,2020-02-01,2020-04-01,N,PIERCE,Not Specified,Y,Y,Y
40022022,4002,2022,GA1130200,GA1130200,,N,N,,I,PATTERSON,PATTERSON PD,Patterson,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,770,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,0,2,2,3.9,6.5,2018-01-01,2022-01-01,2022-02-01,,2022-02-01,2022-02-01,N,PIERCE,Not Specified,Y,Y,Y
40032022,4003,2022,GA1140000,GA1140000,,N,N,,I,PIKE,PIKE CO SO ZEBULON,Pike,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,18401,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,Y,24,8,32,2,12,14,1.4,2.5,2018-01-01,2019-10-01,2019-10-01,2020-01-01,2020-01-01,2020-01-01,N,PIKE,"Atlanta-Sandy Springs-Alpharetta, GA",Y,Y,Y
40042022,4004,2022,GA1140100,GA1140100,,N,N,,I,ZEBULON,ZEBULON PD,Zebulon,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,1289,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,7,0,7,0,0,0,5.4,5.4,2018-01-01,2020-01-01,2020-01-01,2021-03-01,2021-03-01,2022-11-01,N,PIKE,"Atlanta-Sandy Springs-Alpharetta, GA",Y,Y,Y
40072022,4007,2022,GA1150000,GA1150000,,N,N,,I,POLK,SO CEDARTOWN,Polk,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,31,22,53,2,16,18,0,0,2018-01-01,2018-12-01,2018-12-01,2020-11-01,2019-11-01,2019-11-01,N,POLK,Not Specified,Y,Y,Y
40082022,4008,2022,GA1150100,GA1150100,,N,N,,I,CEDARTOWN,CEDARTOWN PD,Cedartown,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,10397,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,28,2,30,3,2,5,3.0,3.4,2018-01-01,2019-09-01,2019-09-01,2020-08-01,2020-06-01,2020-06-01,N,POLK,Not Specified,Y,Y,Y
40092022,4009,2022,GA1150200,GA1150200,,N,N,,I,ROCKMART,ROCKMART PD,Rockmart,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,4877,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,18,0,18,3,2,5,4.3,4.7,2018-01-01,2018-01-01,2018-01-01,2020-10-01,2020-05-01,2020-05-01,N,POLK,Not Specified,Y,Y,Y
40122022,4012,2022,GA1160000,GA1160000,,N,N,,I,PULASKI,PULASKI CO SO HAWKINSVILLE,Pulaski,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,10005,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,9,4,13,1,9,10,1.0,2.3,2018-01-01,2019-10-01,2019-10-01,2019-12-01,2019-12-01,2019-12-01,N,PULASKI,Not Specified,Y,Y,Y
40142022,4014,2022,GA1170000,GA1170000,,N,N,,I,PUTNAM,PUTNAM CO SO EATONTON,Putnam,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,16550,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,20,2,22,16,7,23,2.2,2.7,2018-01-01,2019-09-01,2019-09-01,2019-12-01,2019-12-01,2019-12-01,N,PUTNAM,Not Specified,Y,Y,Y
40152022,4015,2022,GA1170100,GA1170100,,N,N,,I,EATONTON,EATONTON PD,Eatonton,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,6568,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,11,1,12,1,7,8,1.8,3.0,2018-01-01,2019-01-01,2019-01-01,2019-08-01,2019-08-01,2019-08-01,N,PUTNAM,Not Specified,Y,Y,Y
40182022,4018,2022,GA1190000,GA1190000,,N,N,,I,RABUN,RABUN CO SO CLAYTON,Rabun,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,13453,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,26,15,41,4,8,12,2.2,3.9,2018-01-01,2019-10-01,2019-10-01,2019-11-01,2019-11-01,2019-11-01,N,RABUN,Not Specified,Y,Y,Y
40192022,4019,2022,GA1190100,GA1190100,,N,N,,I,CLAYTON,CLAYTON PD,Clayton,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,2064,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,10,0,10,1,1,2,5.3,5.8,2018-01-01,2020-01-01,2021-09-01,2021-09-01,2021-09-01,2021-09-01,N,RABUN,Not Specified,Y,Y,Y
40222022,4022,2022,GA1190400,GA1190400,,N,N,,I,DILLARD,DILLARD PD,Dillard,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,339,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,0,1,1,5.9,8.8,2018-01-01,2019-10-01,2019-10-01,2020-01-01,2019-12-01,,N,RABUN,Not Specified,Y,Y,Y
40242022,4024,2022,GA1200000,GA1200000,,N,N,,I,RANDOLPH,RANDOLPH CO SO CUTHBERT,Randolph,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,3173,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,N,,,,,,,,,2018-01-01,2019-10-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,N,RANDOLPH,Not Specified,Y,Y,Y
40282022,4028,2022,GA1210000,GA1210000,,N,N,,I,AUGUSTA-RICHMOND,RICHMOND CO SO AUGUSTA,Augusta-Richmond,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,201250,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,19,9A,"MSA counties 100,000 or over",9,MSA Counties,Y,19,,Y,302,112,414,43,126,169,1.7,2.9,2018-01-01,2019-10-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,N,RICHMOND,"Augusta-Richmond County, GA-SC",Y,Y,Y
40312022,4031,2022,GA1210300,GA1210300,,N,N,,I,HEPHZIBAH,HEPHZIBAH PD,Hephzibah,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,3778,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,5,0,5,0,1,1,1.3,1.6,2018-01-01,2020-10-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,RICHMOND,"Augusta-Richmond County, GA-SC",Y,Y,Y
40322022,4032,2022,GA1210400,GA1210400,,N,N,,I,AUGUSTA UNIVERSITY,MEDICAL COLLEGE OF GEORGIA PUBLIC SAFETY,Augusta University,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,University or College,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,26,4,30,8,15,23,0,0,2018-01-01,2019-08-01,2019-08-01,2019-10-01,2019-10-01,2020-02-01,N,RICHMOND,"Augusta-Richmond County, GA-SC",Y,Y,Y
40342022,4034,2022,GA1210600,GA1210600,,N,N,,I,AUGUSTA BOARD OF EDUCAT,COUNTY BOARD OF EDUCATION DPS AUGUSTA,Augusta Board of Education,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,Other,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,19,1,20,7,4,11,0,0,2018-01-01,2019-09-01,2019-09-01,2019-11-01,2019-10-01,2019-10-01,N,RICHMOND,"Augusta-Richmond County, GA-SC",Y,Y,Y
40352022,4035,2022,GA1210700,GA1210700,,N,N,,I,RICHMOND COUNTY MARSHAL,COUNTY MARSHALL'S OFFICE AUGUSTA,Richmond County Marshal,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,Other,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,40,2,42,11,10,21,0,0,2018-01-01,2020-08-01,2020-08-01,,,,N,RICHMOND,"Augusta-Richmond County, GA-SC",Y,Y,Y
40362022,4036,2022,GA1210800,GA1210800,,N,N,,I,BLYTHE,CITY OF BLYTHE POLICE DEPARTMENT BLYTHE,Blythe,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,747,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,0,0,0,4.0,4.0,2018-01-01,2018-12-01,2018-12-01,2019-10-01,2019-08-01,2019-10-01,N,"BURKE, RICHMOND","Augusta-Richmond County, GA-SC",Y,Y,Y
40382022,4038,2022,GA1220000,GA1220000,,N,N,,I,ROCKDALE,ROCKDALE CO SO CONYERS,Rockdale,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,77169,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,123,5,128,35,21,56,2.0,2.4,2018-01-01,2020-09-01,2021-04-01,2021-04-01,2021-04-01,2021-04-01,N,ROCKDALE,"Atlanta-Sandy Springs-Alpharetta, GA",Y,Y,Y
40402022,4040,2022,GA1230000,GA1230000,,N,N,,I,SCHLEY,SCHLEY CO SO ELLAVILLE,Schley,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,2913,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,5,4,9,0,1,1,1.7,3.4,2018-01-01,2019-10-01,2019-10-01,2021-02-01,2021-02-01,2021-02-01,N,SCHLEY,Not Specified,Y,Y,Y
40412022,4041,2022,GA1230100,GA1230100,,N,N,,I,ELLAVILLE,ELLAVILLE PD,Ellaville,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,1521,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,5,0,5,0,0,0,3.3,3.3,2018-01-01,2019-10-01,2019-10-01,2021-02-01,2021-02-01,2021-02-01,N,SCHLEY,Not Specified,Y,Y,Y
40432022,4043,2022,GA1240100,GA1240100,,N,N,,I,SYLVANIA,SYLVANIA PD,Sylvania,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,2663,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,9,0,9,0,3,3,3.4,4.5,2018-01-01,2019-07-01,2019-07-01,2020-02-01,2020-02-01,2020-02-01,N,SCREVEN,Not Specified,Y,Y,Y
40452022,4045,2022,GA1240300,GA1240300,,N,N,,I,NEWINGTON,NEWINGTON,Newington,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,289,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2018-01-01,2019-10-01,2019-10-01,2020-01-01,2020-01-01,,N,SCREVEN,Not Specified,Y,Y,Y
40472022,4047,2022,GA1250000,GA1250000,,N,N,,I,SEMINOLE,SEMINOLE CO SO DONALSONVILLE,Seminole,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,6454,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,20,2,22,5,7,12,3.9,5.3,2018-01-01,2019-10-01,2019-10-01,2020-05-01,2020-05-01,2020-05-01,N,SEMINOLE,Not Specified,Y,Y,Y
40482022,4048,2022,GA1250100,GA1250100,,N,N,,I,DONALSONVILLE,DONALSONVILLE PD,Donalsonville,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,2834,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,5,0,5,3,1,4,2.8,3.2,2018-01-01,2019-10-01,2019-10-01,2019-11-01,2019-11-01,2019-12-01,N,SEMINOLE,Not Specified,Y,Y,Y
40492022,4049,2022,GA1260000,GA1260000,,N,N,,I,SPALDING,SPALDING CO SO GRIFFIN,Spalding,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,44783,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,82,30,112,19,46,65,2.3,4.0,2018-01-01,2019-11-01,2019-11-01,2020-05-01,2020-05-01,2020-05-01,N,SPALDING,"Atlanta-Sandy Springs-Alpharetta, GA",Y,Y,Y
40502022,4050,2022,GA1260100,GA1260100,,N,N,,I,GRIFFIN,GRIFFIN PD,Griffin,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,23862,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,55,8,63,9,11,20,2.7,3.5,2018-01-01,2019-10-01,2019-10-01,2020-02-01,2020-02-01,2020-02-01,N,SPALDING,"Atlanta-Sandy Springs-Alpharetta, GA",Y,Y,Y
40512022,4051,2022,GA1260400,GA1260400,,N,N,,I,SOUTHERN CRESCENT TECH C,SOUTHERN CRESCENT TECHNICAL COLLEGE POLICE,Southern Crescent Technical College,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,University or College,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2018-01-01,2019-10-01,2019-10-01,2020-03-01,2020-03-01,2020-11-01,N,SPALDING,"Atlanta-Sandy Springs-Alpharetta, GA",Y,Y,Y
40532022,4053,2022,GA1270100,GA1270100,,N,N,,I,TOCCOA,TOCCOA PD,Toccoa,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,9218,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,23,0,23,5,2,7,3.0,3.3,2018-01-01,2019-05-01,2019-05-01,2020-09-01,2020-09-01,2020-10-01,N,STEPHENS,Not Specified,Y,Y,Y
40582022,4058,2022,GA1290000,GA1290000,,N,N,,I,SUMTER,SUMTER CO SO AMERICUS,Sumter,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,12419,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,27,14,41,12,30,42,3.1,6.7,2018-01-01,2018-01-01,2018-01-01,2020-09-01,2020-05-01,2020-05-01,N,SUMTER,Not Specified,Y,Y,Y
40592022,4059,2022,GA1290100,GA1290100,,N,N,,I,AMERICUS,AMERICUS PD,Americus,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,15808,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,29,2,31,4,6,10,2.1,2.6,2018-01-01,2019-08-01,2019-08-01,2019-09-01,2019-09-01,2019-09-01,N,SUMTER,Not Specified,Y,Y,Y
40602022,4060,2022,GA1290200,GA1290200,,N,N,,I,LESLIE,LESLIE PD,Leslie,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,340,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2018-01-01,2020-01-01,2020-01-01,2021-04-01,2021-04-01,2021-04-01,N,SUMTER,Not Specified,Y,Y,Y
40622022,4062,2022,GA1290400,GA1290400,,N,N,,I,GA SOUTHWESTERN STATE UN,GA SOUTHWESTERN STATE UNIV SECURITY PD,Georgia Southwestern State University,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,University or College,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,8,0,8,0,1,1,0,0,2018-01-01,2018-12-01,2018-12-01,2019-03-01,2019-03-01,2019-03-01,N,SUMTER,Not Specified,Y,Y,Y
40632022,4063,2022,GA1300000,GA1300000,,N,N,,I,TALBOT,TALBOT CO SO TALBOTTON,Talbot,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,4937,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,N,,,,,,,,,2018-01-01,2019-04-01,2019-04-01,2019-07-01,2019-07-01,2021-04-01,N,TALBOT,"Columbus, GA-AL",Y,Y,Y
40692022,4069,2022,GA1320000,GA1320000,,N,N,,I,TATTNALL,TATTNALL CO SO REIDSVILLE,Tattnall,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,17136,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,25,16,41,0,20,20,1.5,3.6,2018-01-01,2019-01-01,2019-01-01,2020-11-01,2020-11-01,2020-11-01,N,TATTNALL,Not Specified,Y,Y,Y
40702022,4070,2022,GA1320100,GA1320100,,N,N,,I,GLENNVILLE,GLENNVILLE PD,Glennville,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,3731,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,4,0,4,1,2,3,1.3,1.9,2018-01-01,2019-10-01,2019-10-01,2020-01-01,2019-12-01,2020-01-01,N,TATTNALL,Not Specified,Y,Y,Y
40762022,4076,2022,GA1330200,GA1330200,,N,N,,I,REYNOLDS,REYNOLDS PD,Reynolds,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,929,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,6,0,6,0,0,0,6.5,6.5,2018-01-01,2020-01-01,2020-01-01,2021-03-01,2021-03-01,2021-03-01,N,TAYLOR,Not Specified,Y,Y,Y
40782022,4078,2022,GA1340100,GA1340100,,N,N,,I,MCRAE-HELENA,MC RAE PD,McRae-Helena,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,5873,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,11,0,11,0,1,1,1.9,2.0,2018-01-01,2020-01-01,2020-01-01,2020-12-01,2020-12-01,2020-12-01,N,TELFAIR,Not Specified,Y,Y,Y
40842022,4084,2022,GA1350100,GA1350100,,N,N,,I,DAWSON,DAWSON PD,Dawson,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,4229,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,6,2,8,1,3,4,1.7,2.8,2018-01-01,2020-01-01,2020-01-01,2020-05-01,2020-05-01,,N,TERRELL,"Albany, GA",Y,Y,Y
40862022,4086,2022,GA1360000,GA1360000,,N,N,,I,THOMAS,THOMAS CO SO THOMASVILLE,Thomas,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,24220,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,60,14,74,3,17,20,2.6,3.9,2018-01-01,2019-10-01,2019-10-01,2020-02-01,2020-02-01,2020-02-01,N,THOMAS,Not Specified,Y,Y,Y
40872022,4087,2022,GA1360100,GA1360100,,N,N,,I,THOMASVILLE,THOMASVILLE PD,Thomasville,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,18836,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,39,1,40,13,6,19,2.8,3.1,2018-01-01,2019-10-01,2019-10-01,2019-12-01,2019-12-01,2019-12-01,N,THOMAS,Not Specified,Y,Y,Y
40882022,4088,2022,GA1360200,GA1360200,,N,N,,I,BOSTON,BOSTON PD,Boston,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,1212,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,5,0,5,0,1,1,4.1,5.0,2018-01-01,2020-01-01,2020-01-01,2020-10-01,2020-10-01,2020-10-01,N,THOMAS,Not Specified,Y,Y,Y
40892022,4089,2022,GA1360300,GA1360300,,N,N,,I,COOLIDGE,COOLIDGE PD,Coolidge,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,534,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,0,0,0,1.9,1.9,2018-01-01,2019-10-01,2019-10-01,2020-01-01,2020-01-01,2020-04-01,N,THOMAS,Not Specified,Y,Y,Y
40942022,4094,2022,GA1370000,GA1370000,,N,N,,I,TIFT,TIFT CO SO TIFTON,Tift,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,22727,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,N,,,,,,,,,2018-01-01,2018-08-01,2018-08-01,2019-10-01,2019-10-01,2019-10-01,N,TIFT,Not Specified,Y,Y,Y
40962022,4096,2022,GA1370200,GA1370200,,N,N,,I,OMEGA,OMEGA PD,Omega,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,1289,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,0,4,1,0,1,3.9,3.9,2018-01-01,2019-10-01,2019-10-01,2020-02-01,2020-02-01,2020-02-01,N,"COLQUITT, TIFT",Not Specified,Y,Y,Y
40982022,4098,2022,GA1370400,GA1370400,,N,N,,I,ABRAHAM BALDWIN AGRIC CO,BALDWIN AGRICULTURAL COLL SECURITY DEPT TIFTON,Abraham Baldwin Agricultural College,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,University or College,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,12,0,12,3,1,4,0,0,2018-01-01,2019-07-01,2019-07-01,2019-11-01,2019-11-01,2019-11-01,N,TIFT,Not Specified,Y,Y,Y
41012022,4101,2022,GA1380200,GA1380200,,N,N,,I,VIDALIA,VIDALIA PD,Vidalia,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,10656,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,15,2,17,5,8,13,1.9,2.8,2018-01-01,2019-10-01,2019-10-01,2019-11-01,2019-11-01,2019-11-01,N,"MONTGOMERY, TOOMBS",Not Specified,Y,Y,Y
41022022,4102,2022,GA1390000,GA1390000,,N,N,,I,TOWNS,TOWNS CO SO HIAWASSEE,Towns,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,12217,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,18,12,30,1,10,11,1.6,3.4,2018-01-01,2019-09-01,2019-09-01,2019-11-01,2019-11-01,2019-11-01,N,TOWNS,Not Specified,Y,Y,Y
